"accno","tran_dtm","amt","tr_code"
100157,2003-10-09 00:00:00,412934,D1
100158,2003-10-10 00:00:00,203335,L2
100159,2003-10-11 00:00:00,840211,D3
100160,2003-10-12 00:00:00,914914,L2
100161,2003-10-13 00:00:00,632564,L3
100162,2003-10-14 00:00:00,937249,D1
100163,2003-10-15 00:00:00,483072,D1
100164,2003-10-16 00:00:00,1225,D2
100165,2003-10-17 00:00:00,628715,L1
100166,2003-10-18 00:00:00,950905,D3
100167,2003-10-19 00:00:00,318743,D1
100168,2003-10-20 00:00:00,938056,L2
100169,2003-10-21 00:00:00,80632,D1
100170,2003-10-22 00:00:00,515118,D2
100171,2003-10-23 00:00:00,88873,D1
100172,2003-10-24 00:00:00,594982,D2
100173,2003-10-25 00:00:00,844997,D1
100174,2003-10-26 00:00:00,751826,D2
100175,2003-10-27 00:00:00,538370,D2
100176,2003-10-28 00:00:00,494605,D1
100177,2003-10-29 00:00:00,668048,D2
100178,2003-10-30 00:00:00,837667,D3
100179,2003-10-31 00:00:00,531105,D2
100180,2003-11-01 00:00:00,110402,D3
100181,2003-11-02 00:00:00,585135,D2
100182,2003-11-03 00:00:00,825376,D2
100183,2003-11-04 00:00:00,448106,D2
100184,2003-11-05 00:00:00,478714,L2
100185,2003-11-06 00:00:00,174882,L2
100186,2003-11-07 00:00:00,901167,D3
100187,2003-11-08 00:00:00,668508,D3
100188,2003-11-09 00:00:00,188205,L3
100189,2003-11-10 00:00:00,361507,D3
100190,2003-11-11 00:00:00,597000,L2
100191,2003-11-12 00:00:00,107145,D2
100192,2003-11-13 00:00:00,482704,L1
100193,2003-11-14 00:00:00,491952,D2
100194,2003-11-15 00:00:00,634614,L3
100195,2003-11-16 00:00:00,492135,D3
100196,2003-11-17 00:00:00,499366,D2
100197,2003-11-18 00:00:00,563171,D3
100198,2003-11-19 00:00:00,238765,D2
100199,2003-11-20 00:00:00,617474,D2
100200,2003-11-21 00:00:00,622025,L1
100001,2003-11-22 00:00:00,890957,D1
100002,2003-11-23 00:00:00,502468,D3
100003,2003-11-24 00:00:00,677893,L1
100004,2003-11-25 00:00:00,433937,D1
100069,2002-06-05 00:00:00,238500,L2
100070,2002-06-06 00:00:00,968940,D2
100071,2002-06-07 00:00:00,1530,D2
100072,2002-06-08 00:00:00,528151,L1
100073,2002-06-09 00:00:00,86347,L2
100074,2002-06-10 00:00:00,959196,D2
100075,2002-06-11 00:00:00,264172,D2
100076,2002-06-12 00:00:00,502080,D2
100077,2002-06-13 00:00:00,209549,D1
100078,2002-06-14 00:00:00,40348,L3
100079,2002-06-15 00:00:00,901226,D1
100080,2002-06-16 00:00:00,338901,D2
100081,2002-06-17 00:00:00,884684,D2
100082,2002-06-18 00:00:00,211555,D3
100083,2002-06-19 00:00:00,642087,D2
100084,2002-06-20 00:00:00,481836,L2
100085,2002-06-21 00:00:00,942852,D3
100086,2002-06-22 00:00:00,376706,D2
100087,2002-06-23 00:00:00,939565,L3
100088,2002-06-24 00:00:00,225289,L3
100089,2002-06-25 00:00:00,786385,D2
100090,2002-06-26 00:00:00,231676,D3
100091,2002-06-27 00:00:00,349154,L2
100092,2002-06-28 00:00:00,258040,D2
100093,2002-06-29 00:00:00,841455,D1
100094,2002-06-30 00:00:00,711685,L3
100095,2002-07-01 00:00:00,308352,L2
100096,2002-07-02 00:00:00,821561,L1
100097,2002-07-03 00:00:00,785571,D2
100098,2002-07-04 00:00:00,598090,D2
100099,2002-07-05 00:00:00,844196,L3
100100,2002-07-06 00:00:00,799323,D2
100101,2002-07-07 00:00:00,471767,D1
100102,2002-07-08 00:00:00,801998,D3
100103,2002-07-09 00:00:00,881564,D2
100104,2002-07-10 00:00:00,922186,D2
100105,2002-07-11 00:00:00,535307,D3
100106,2002-07-12 00:00:00,841803,D3
100107,2002-07-13 00:00:00,973922,D1
100108,2002-07-14 00:00:00,35407,D1
100109,2002-07-15 00:00:00,24008,L1
100110,2002-07-16 00:00:00,565928,L3
100111,2002-07-17 00:00:00,932395,L1
100112,2002-07-18 00:00:00,440896,D1
100113,2002-07-19 00:00:00,2373,L1
100114,2002-07-20 00:00:00,488092,L1
100115,2002-07-21 00:00:00,85528,D3
100116,2002-07-22 00:00:00,555329,D1
100117,2002-07-23 00:00:00,200134,D3
100118,2002-07-24 00:00:00,60709,L1
100119,2002-07-25 00:00:00,621747,L2
100120,2002-07-26 00:00:00,916097,L2
100121,2002-07-27 00:00:00,788372,D2
100122,2002-07-28 00:00:00,15081,D1
100123,2002-07-29 00:00:00,424412,D2
100124,2002-07-30 00:00:00,795613,L2
100125,2002-07-31 00:00:00,273189,D1
100126,2002-08-01 00:00:00,297165,L2
100127,2002-08-02 00:00:00,378341,D2
100128,2002-08-03 00:00:00,375089,D2
100129,2002-08-04 00:00:00,514738,L2
100130,2002-08-05 00:00:00,654528,D2
100131,2002-08-06 00:00:00,741945,D2
100132,2002-08-07 00:00:00,160266,L1
100133,2002-08-08 00:00:00,214725,D2
100134,2002-08-09 00:00:00,205961,D2
100135,2002-08-10 00:00:00,391267,D1
100136,2002-08-11 00:00:00,768169,D2
100137,2002-08-12 00:00:00,105006,L3
100138,2002-08-13 00:00:00,567162,L1
100139,2002-08-14 00:00:00,684167,D2
100140,2002-08-15 00:00:00,733851,D2
100141,2002-08-16 00:00:00,438453,D3
100142,2002-08-17 00:00:00,794748,L2
100143,2002-08-18 00:00:00,200841,D1
100144,2002-08-19 00:00:00,318676,L3
100145,2002-08-20 00:00:00,447445,D2
100146,2002-08-21 00:00:00,930534,D2
100147,2002-08-22 00:00:00,322149,D1
100148,2002-08-23 00:00:00,700153,L1
100149,2002-08-24 00:00:00,436954,D3
100150,2002-08-25 00:00:00,836089,L3
100151,2002-08-26 00:00:00,998948,L3
100152,2002-08-27 00:00:00,820982,D1
100153,2002-08-28 00:00:00,197304,L3
100154,2002-08-29 00:00:00,731978,L2
100155,2002-08-30 00:00:00,867416,L2
100156,2002-08-31 00:00:00,864828,L2
100157,2002-09-01 00:00:00,960123,D1
100158,2002-09-02 00:00:00,671787,D2
100159,2002-09-03 00:00:00,385855,D1
100160,2002-09-04 00:00:00,126806,D2
100161,2002-09-05 00:00:00,635385,D2
100162,2002-09-06 00:00:00,32766,L2
100163,2002-09-07 00:00:00,499918,L3
100164,2002-09-08 00:00:00,297486,L2
100165,2002-09-09 00:00:00,477460,L3
100166,2002-09-10 00:00:00,130440,D2
100167,2002-09-11 00:00:00,842903,D1
100168,2002-09-12 00:00:00,244172,D2
100169,2002-09-13 00:00:00,796234,D2
100170,2002-09-14 00:00:00,484616,D2
100171,2002-09-15 00:00:00,375071,L1
100172,2002-09-16 00:00:00,968543,D2
100173,2002-09-17 00:00:00,895150,D2
100174,2002-09-18 00:00:00,327362,D3
100175,2002-09-19 00:00:00,710621,D2
100176,2002-09-20 00:00:00,493308,D2
100177,2002-09-21 00:00:00,593386,D2
100178,2002-09-22 00:00:00,837239,D2
100179,2002-09-23 00:00:00,693942,L2
100180,2002-09-24 00:00:00,915090,L3
100181,2002-09-25 00:00:00,462216,L2
100182,2002-09-26 00:00:00,798871,D3
100183,2002-09-27 00:00:00,168214,L1
100184,2002-09-29 00:00:00,963455,L3
100185,2002-09-30 00:00:00,61972,D1
100186,2002-10-01 00:00:00,215095,D2
100187,2002-10-02 00:00:00,919669,D2
100188,2002-10-03 00:00:00,150908,L3
100189,2002-10-04 00:00:00,370670,L2
100190,2002-10-05 00:00:00,304776,L3
100191,2002-10-06 00:00:00,294458,L3
100192,2002-10-07 00:00:00,312181,L1
100193,2002-10-08 00:00:00,532505,D3
100194,2002-10-09 00:00:00,21257,D3
100195,2002-10-10 00:00:00,509514,D2
100196,2002-10-11 00:00:00,697911,D3
100197,2002-10-12 00:00:00,299173,D3
100198,2002-10-13 00:00:00,243357,D2
100199,2002-10-14 00:00:00,67431,D2
100200,2002-10-15 00:00:00,188662,D3
100001,2002-10-16 00:00:00,970763,D2
100002,2002-10-17 00:00:00,288822,L1
100003,2002-10-18 00:00:00,569445,D3
100004,2002-10-19 00:00:00,676109,L3
100005,2002-10-20 00:00:00,480872,L2
100006,2002-10-21 00:00:00,920424,L3
100007,2002-10-22 00:00:00,947117,D1
100008,2002-10-23 00:00:00,164690,D1
100009,2002-10-24 00:00:00,340135,D2
100010,2002-10-25 00:00:00,432899,L1
100011,2002-10-26 00:00:00,928718,L1
100012,2002-10-27 00:00:00,751177,D2
100013,2002-10-28 00:00:00,394433,D2
100014,2002-10-29 00:00:00,770738,D3
100015,2002-10-30 00:00:00,392459,L1
100016,2002-10-31 00:00:00,331335,D2
100017,2002-11-01 00:00:00,695000,L1
100018,2002-11-02 00:00:00,334178,D2
100019,2002-11-03 00:00:00,25922,L3
100020,2002-11-04 00:00:00,967417,L3
100021,2002-11-05 00:00:00,320390,L2
100022,2002-11-06 00:00:00,131646,L3
100023,2002-11-07 00:00:00,36708,D1
100024,2002-11-08 00:00:00,118470,D2
100025,2002-11-09 00:00:00,233557,D3
100026,2002-11-10 00:00:00,252950,D2
100027,2002-11-11 00:00:00,59567,L1
100028,2002-11-12 00:00:00,524139,D2
100029,2002-11-13 00:00:00,461609,L2
100030,2002-11-14 00:00:00,945622,L3
100031,2002-11-15 00:00:00,393386,D3
100032,2002-11-16 00:00:00,684990,L2
100033,2002-11-17 00:00:00,448250,L2
100034,2002-11-18 00:00:00,761780,L3
100035,2002-11-19 00:00:00,564357,D3
100036,2002-11-20 00:00:00,945822,D2
100037,2002-11-21 00:00:00,809042,D2
100038,2002-11-22 00:00:00,347396,L3
100039,2002-11-23 00:00:00,784660,D2
100040,2002-11-24 00:00:00,91431,L2
100041,2002-11-25 00:00:00,795081,L3
100042,2002-11-26 00:00:00,765829,D3
100043,2002-11-27 00:00:00,570625,D2
100044,2002-11-28 00:00:00,116216,D2
100045,2002-11-29 00:00:00,337456,D3
100046,2002-11-30 00:00:00,40041,L2
100047,2002-12-01 00:00:00,101039,L3
100048,2002-12-02 00:00:00,158364,D2
100049,2002-12-03 00:00:00,209063,L3
100050,2002-12-04 00:00:00,908658,D1
100051,2002-12-05 00:00:00,895296,D3
100052,2002-12-06 00:00:00,197920,D3
100053,2002-12-07 00:00:00,435313,L2
100054,2002-12-08 00:00:00,157503,D2
100055,2002-12-09 00:00:00,158229,D1
100056,2002-12-10 00:00:00,486450,D3
100057,2002-12-11 00:00:00,83636,L3
100058,2002-12-12 00:00:00,809651,D2
100059,2002-12-13 00:00:00,902939,D2
100060,2002-12-14 00:00:00,725592,L3
100061,2002-12-15 00:00:00,314086,D3
100062,2002-12-16 00:00:00,348280,L2
100063,2002-12-17 00:00:00,227323,L3
100064,2002-12-18 00:00:00,588710,L3
100065,2002-12-19 00:00:00,183749,D1
100066,2002-12-20 00:00:00,377775,L3
100067,2002-12-21 00:00:00,50117,D3
100068,2002-12-22 00:00:00,920847,D2
100069,2002-12-23 00:00:00,283445,L2
100070,2002-12-24 00:00:00,316324,D1
100071,2002-12-25 00:00:00,871460,D1
100072,2002-12-26 00:00:00,901173,L3
100073,2002-12-27 00:00:00,560999,D2
100074,2002-12-28 00:00:00,342030,D2
100075,2002-12-29 00:00:00,326339,D2
100076,2002-12-30 00:00:00,586109,D3
100077,2002-12-31 00:00:00,692263,D2
100078,2003-01-01 00:00:00,924602,D2
100079,2003-01-02 00:00:00,974164,D2
100080,2003-01-03 00:00:00,177932,D2
100081,2003-01-04 00:00:00,254603,D1
100082,2003-01-05 00:00:00,335470,D2
100083,2003-01-06 00:00:00,692461,D2
100084,2003-01-07 00:00:00,495032,D2
100085,2003-01-08 00:00:00,979004,L3
100086,2003-01-09 00:00:00,476849,L1
100087,2003-01-10 00:00:00,532724,L2
100088,2003-01-11 00:00:00,735507,L1
100089,2003-01-12 00:00:00,889231,L1
100090,2003-01-13 00:00:00,236091,L1
100091,2003-01-14 00:00:00,185069,D3
100092,2003-01-15 00:00:00,899850,D2
100093,2003-01-16 00:00:00,913934,D2
100094,2003-01-17 00:00:00,430128,D2
100095,2003-01-18 00:00:00,304226,D2
100096,2003-01-19 00:00:00,882748,D2
100097,2003-01-20 00:00:00,49435,D1
100098,2003-01-21 00:00:00,719884,D2
100099,2003-01-22 00:00:00,446345,D1
100100,2003-01-23 00:00:00,919839,D2
100101,2003-01-24 00:00:00,788818,D2
100102,2003-01-25 00:00:00,944856,L3
100103,2003-01-26 00:00:00,794115,L1
100104,2003-01-27 00:00:00,390793,D1
100105,2003-01-28 00:00:00,511185,L1
100106,2003-01-29 00:00:00,519890,D2
100107,2003-01-30 00:00:00,436090,L3
100108,2003-01-31 00:00:00,693091,D2
100109,2003-02-01 00:00:00,667156,L2
100110,2003-02-02 00:00:00,216767,D1
100111,2003-02-03 00:00:00,75435,L1
100112,2003-02-04 00:00:00,625147,D2
100113,2003-02-05 00:00:00,870368,D2
100114,2003-02-06 00:00:00,815268,D2
100115,2003-02-07 00:00:00,147061,L3
100116,2003-02-08 00:00:00,580803,L2
100117,2003-02-09 00:00:00,102592,D2
100118,2003-02-10 00:00:00,890254,D3
100119,2003-02-11 00:00:00,501525,L1
100120,2003-02-12 00:00:00,743468,D2
100121,2003-02-13 00:00:00,102843,D2
100122,2003-02-14 00:00:00,77196,D2
100123,2003-02-15 00:00:00,319478,L1
100124,2003-02-16 00:00:00,90565,L2
100125,2003-02-17 00:00:00,656142,L3
100126,2003-02-18 00:00:00,949917,D2
100127,2003-02-19 00:00:00,114969,D2
100128,2003-02-20 00:00:00,951476,L1
100129,2003-02-21 00:00:00,544234,L2
100130,2003-02-22 00:00:00,707054,L3
100131,2003-02-23 00:00:00,181562,D3
100132,2003-02-24 00:00:00,668911,D2
100133,2003-02-25 00:00:00,432616,D2
100134,2003-02-26 00:00:00,839307,D3
100135,2003-02-27 00:00:00,645924,D3
100136,2003-02-28 00:00:00,149415,D1
100137,2003-03-01 00:00:00,57235,D2
100138,2003-03-02 00:00:00,390577,L3
100139,2003-03-03 00:00:00,400792,D3
100140,2003-03-04 00:00:00,845735,D2
100141,2003-03-05 00:00:00,73891,D2
100142,2003-03-06 00:00:00,283260,D2
100143,2003-03-07 00:00:00,521752,L3
100144,2003-03-08 00:00:00,707740,L1
100145,2003-03-09 00:00:00,470642,D2
100146,2003-03-10 00:00:00,735824,L1
100147,2003-03-11 00:00:00,996000,L1
100128,2004-10-10 00:00:00,795253,D2
100129,2004-10-11 00:00:00,832525,D2
100130,2004-10-12 00:00:00,688086,D2
100131,2004-10-13 00:00:00,305969,D2
100132,2004-10-14 00:00:00,990735,L3
100133,2004-10-15 00:00:00,943647,D2
100134,2004-10-16 00:00:00,782114,D3
100135,2004-10-17 00:00:00,924115,D3
100136,2004-10-18 00:00:00,551736,D3
100137,2004-10-19 00:00:00,687563,L1
100138,2004-10-20 00:00:00,38644,D2
100139,2004-10-21 00:00:00,719950,D2
100140,2004-10-22 00:00:00,270994,D2
100141,2004-10-23 00:00:00,517552,D2
100142,2004-10-24 00:00:00,59465,D3
100143,2004-10-25 00:00:00,721437,L2
100144,2004-10-26 00:00:00,464093,D2
100145,2004-10-27 00:00:00,290675,D2
100146,2004-10-28 00:00:00,158809,D2
100147,2004-10-29 00:00:00,238468,D3
100148,2004-10-30 00:00:00,879825,D3
100149,2004-10-31 00:00:00,261252,L1
100150,2004-11-01 00:00:00,567925,D2
100151,2004-11-02 00:00:00,985155,L2
100152,2004-11-03 00:00:00,831645,D2
100153,2004-11-04 00:00:00,55484,D2
100154,2004-11-05 00:00:00,465532,D2
100155,2004-11-06 00:00:00,769808,L1
100156,2004-11-07 00:00:00,535230,D2
100157,2004-11-08 00:00:00,815019,D1
100158,2004-11-09 00:00:00,995916,D3
100159,2004-11-10 00:00:00,990578,D3
100160,2004-11-11 00:00:00,606664,L1
100161,2004-11-12 00:00:00,781045,D3
100162,2004-11-13 00:00:00,736858,D2
100163,2004-11-14 00:00:00,245879,D2
100164,2004-11-15 00:00:00,100055,D2
100165,2004-11-16 00:00:00,90422,D2
100166,2004-11-17 00:00:00,765370,D1
100167,2004-11-18 00:00:00,125872,D1
100168,2004-11-19 00:00:00,205187,L3
100169,2004-11-20 00:00:00,621262,L3
100170,2004-11-21 00:00:00,388036,L2
100171,2004-11-22 00:00:00,429473,L2
100172,2004-11-23 00:00:00,401814,L2
100173,2004-11-24 00:00:00,534545,L3
100174,2004-11-25 00:00:00,601448,D2
100175,2004-11-26 00:00:00,745233,D3
100176,2004-11-27 00:00:00,664660,D3
100177,2004-11-28 00:00:00,523400,L1
100178,2004-11-29 00:00:00,350035,L3
100179,2004-11-30 00:00:00,317688,D1
100180,2004-12-01 00:00:00,145245,L1
100181,2004-12-02 00:00:00,761474,L3
100182,2004-12-03 00:00:00,308855,L2
100183,2004-12-04 00:00:00,748441,L2
100184,2004-12-05 00:00:00,663962,D2
100185,2004-12-06 00:00:00,856111,D2
100186,2004-12-07 00:00:00,989809,D2
100187,2004-12-08 00:00:00,354847,L2
100188,2004-12-09 00:00:00,312572,D2
100189,2004-12-10 00:00:00,69938,D3
100190,2004-12-11 00:00:00,648254,L1
100191,2004-12-12 00:00:00,601167,D2
100192,2004-12-13 00:00:00,71534,D2
100193,2004-12-14 00:00:00,600305,D3
100194,2004-12-15 00:00:00,79281,D1
100195,2004-12-16 00:00:00,741623,L1
100196,2004-12-17 00:00:00,114485,D1
100197,2004-12-18 00:00:00,457324,D3
100198,2004-12-19 00:00:00,65063,L3
100199,2004-12-20 00:00:00,293280,D1
100200,2004-12-21 00:00:00,234255,D2
100001,2004-12-22 00:00:00,491485,L3
100002,2004-12-23 00:00:00,407434,L2
100003,2004-12-24 00:00:00,259736,D1
100004,2004-12-25 00:00:00,894445,D1
100005,2004-12-26 00:00:00,374162,D2
100006,2004-12-27 00:00:00,206486,D3
100007,2004-12-28 00:00:00,398610,D2
100008,2004-12-29 00:00:00,224749,D3
100009,2004-12-30 00:00:00,948061,D2
100010,2004-12-31 00:00:00,574326,D2
100011,2005-01-01 00:00:00,72033,L2
100012,2005-01-02 00:00:00,244745,L1
100013,2005-01-03 00:00:00,837721,D2
100014,2005-01-04 00:00:00,901806,D2
100015,2005-01-05 00:00:00,927543,L3
100016,2005-01-06 00:00:00,783418,D2
100017,2005-01-07 00:00:00,612198,L1
100018,2005-01-08 00:00:00,697070,D3
100019,2005-01-09 00:00:00,758567,L1
100020,2005-01-10 00:00:00,377361,L1
100021,2005-01-11 00:00:00,512853,D1
100022,2005-01-12 00:00:00,280711,D1
100023,2005-01-13 00:00:00,539698,D1
100024,2005-01-14 00:00:00,203370,L2
100025,2005-01-15 00:00:00,258452,D3
100026,2005-01-16 00:00:00,524097,D2
100027,2005-01-17 00:00:00,512144,D2
100028,2005-01-18 00:00:00,862997,L3
100029,2005-01-19 00:00:00,751505,L3
100030,2005-01-20 00:00:00,180324,D3
100031,2005-01-21 00:00:00,486966,D2
100032,2005-01-22 00:00:00,927835,D1
100033,2005-01-23 00:00:00,62573,D2
100034,2005-01-24 00:00:00,430932,D2
100035,2005-01-25 00:00:00,798781,D2
100036,2005-01-26 00:00:00,460469,D2
100037,2005-01-27 00:00:00,487402,D2
100038,2005-01-28 00:00:00,989542,D2
100039,2005-01-29 00:00:00,676679,D2
100040,2005-01-30 00:00:00,326971,D2
100041,2005-01-31 00:00:00,487298,L1
100042,2005-02-01 00:00:00,429604,D3
100043,2005-02-02 00:00:00,348040,D2
100044,2005-02-03 00:00:00,849904,D2
100045,2005-02-04 00:00:00,347629,L2
100046,2005-02-05 00:00:00,679070,D2
100047,2005-02-06 00:00:00,334366,L1
100048,2005-02-07 00:00:00,395417,D1
100049,2005-02-08 00:00:00,366251,L2
100050,2005-02-09 00:00:00,64808,D2
100051,2005-02-10 00:00:00,190843,L1
100052,2005-02-11 00:00:00,724713,D2
100053,2005-02-12 00:00:00,962555,D3
100054,2005-02-13 00:00:00,600029,L2
100055,2005-02-14 00:00:00,758252,L1
100056,2005-02-15 00:00:00,82386,D1
100057,2005-02-16 00:00:00,173957,D3
100058,2005-02-17 00:00:00,764053,D2
100059,2005-02-18 00:00:00,697549,L2
100060,2005-02-19 00:00:00,884932,D3
100061,2005-02-20 00:00:00,18294,D2
100062,2005-02-21 00:00:00,115412,D1
100063,2005-02-22 00:00:00,387921,L2
100064,2005-02-23 00:00:00,517645,D2
100065,2005-02-24 00:00:00,302948,L2
100066,2005-02-25 00:00:00,389522,D3
100067,2005-02-26 00:00:00,488556,D3
100068,2005-02-27 00:00:00,382079,D2
100069,2005-02-28 00:00:00,932584,D1
100070,2005-03-01 00:00:00,760889,D1
100071,2005-03-02 00:00:00,240341,D2
100072,2005-03-03 00:00:00,590172,D2
100073,2005-03-04 00:00:00,617886,L3
100074,2005-03-05 00:00:00,713823,D2
100075,2005-03-06 00:00:00,820888,D2
100076,2005-03-07 00:00:00,349799,L1
100077,2005-03-08 00:00:00,742187,L2
100078,2005-03-09 00:00:00,996603,D2
100079,2005-03-10 00:00:00,845942,L3
100080,2005-03-11 00:00:00,966204,L2
100081,2005-03-12 00:00:00,357182,L1
100082,2005-03-13 00:00:00,929167,D3
100083,2005-03-14 00:00:00,102232,D1
100084,2005-03-15 00:00:00,276670,L2
100085,2005-03-16 00:00:00,598528,D2
100086,2005-03-17 00:00:00,401948,D1
100087,2005-03-18 00:00:00,86046,L2
100088,2005-03-19 00:00:00,60179,L1
100089,2005-03-20 00:00:00,898653,D3
100090,2005-03-21 00:00:00,930732,L1
100091,2005-03-22 00:00:00,26666,L2
100092,2005-03-23 00:00:00,324300,D2
100093,2005-03-24 00:00:00,167115,L1
100094,2005-03-25 00:00:00,923190,D2
100095,2005-03-26 00:00:00,271729,L2
100096,2005-03-27 00:00:00,268170,L1
100097,2005-03-28 00:00:00,919419,D2
100098,2005-03-29 00:00:00,184124,D2
100099,2005-03-30 00:00:00,508662,D1
100100,2005-03-31 00:00:00,545020,L2
100101,2005-04-01 00:00:00,37937,D2
100102,2005-04-02 00:00:00,87593,L2
100103,2005-04-03 00:00:00,143486,D2
100104,2005-04-04 00:00:00,408116,D1
100105,2005-04-05 00:00:00,44157,D2
100106,2005-04-06 00:00:00,128947,L1
100107,2005-04-07 00:00:00,50123,L3
100108,2005-04-08 00:00:00,904726,D1
100109,2005-04-09 00:00:00,399538,D2
100110,2005-04-10 00:00:00,46698,L1
100111,2005-04-11 00:00:00,304451,D3
100112,2005-04-12 00:00:00,612397,L3
100113,2005-04-13 00:00:00,14631,L1
100114,2005-04-14 00:00:00,680846,D3
100115,2005-04-15 00:00:00,623117,L3
100116,2005-04-16 00:00:00,827122,D2
100117,2005-04-17 00:00:00,701009,D2
100118,2005-04-18 00:00:00,532385,L1
100119,2005-04-19 00:00:00,185055,D2
100120,2005-04-20 00:00:00,44660,D2
100121,2005-04-21 00:00:00,713440,D2
100122,2005-04-22 00:00:00,349495,D2
100123,2005-04-23 00:00:00,868446,D1
100124,2005-04-24 00:00:00,848964,D1
100125,2005-04-25 00:00:00,13111,L2
100126,2005-04-26 00:00:00,140343,L3
100127,2005-04-27 00:00:00,162821,L3
100128,2005-04-28 00:00:00,87738,L2
100129,2005-04-29 00:00:00,874183,L3
100130,2005-04-30 00:00:00,963034,D2
100131,2005-05-01 00:00:00,533196,D2
100132,2005-05-02 00:00:00,459787,D1
100133,2005-05-03 00:00:00,809509,D2
100134,2005-05-04 00:00:00,159,D2
100135,2005-05-05 00:00:00,382886,L3
100136,2005-05-06 00:00:00,750796,D1
100137,2005-05-07 00:00:00,427512,D2
100138,2005-05-08 00:00:00,330875,L2
100139,2005-05-09 00:00:00,336198,L3
100140,2005-05-10 00:00:00,235336,D2
100141,2005-05-11 00:00:00,71528,D2
100142,2005-05-12 00:00:00,223722,D2
100143,2005-05-13 00:00:00,709731,L3
100144,2005-05-14 00:00:00,430697,D2
100145,2005-05-15 00:00:00,410984,L1
100146,2005-05-16 00:00:00,130445,D2
100147,2005-05-17 00:00:00,109601,D1
100148,2005-05-18 00:00:00,514729,L1
100149,2005-05-19 00:00:00,590775,D2
100150,2005-05-20 00:00:00,20199,D3
100151,2005-05-21 00:00:00,224847,L3
100152,2005-05-22 00:00:00,552138,D2
100153,2005-05-23 00:00:00,273402,L3
100154,2005-05-24 00:00:00,83695,L3
100155,2005-05-25 00:00:00,139927,D2
100156,2005-05-26 00:00:00,236828,D2
100157,2005-05-27 00:00:00,637046,L2
100158,2005-05-28 00:00:00,434731,D1
100159,2005-05-29 00:00:00,387848,D2
100160,2005-05-30 00:00:00,65523,L1
100161,2005-05-31 00:00:00,438330,D2
100162,2005-06-01 00:00:00,204800,D2
100163,2005-06-02 00:00:00,349359,L1
100164,2005-06-03 00:00:00,688878,D2
100165,2005-06-04 00:00:00,975281,D2
100166,2005-06-05 00:00:00,39081,D2
100167,2005-06-06 00:00:00,446387,D1
100168,2005-06-07 00:00:00,529746,D2
100169,2005-06-08 00:00:00,202837,L3
100170,2005-06-09 00:00:00,505500,D2
100171,2005-06-10 00:00:00,258321,L3
100172,2005-06-11 00:00:00,343608,D3
100173,2005-06-12 00:00:00,205460,D2
100174,2005-06-13 00:00:00,917356,D3
100175,2005-06-14 00:00:00,92398,L1
100176,2005-06-15 00:00:00,377777,D2
100177,2005-06-16 00:00:00,438413,L2
100178,2005-06-17 00:00:00,70835,D2
100179,2005-06-18 00:00:00,107701,D2
100180,2005-06-19 00:00:00,345630,D2
100181,2005-06-20 00:00:00,969889,D2
100182,2005-06-21 00:00:00,375533,D3
100183,2005-06-22 00:00:00,94966,L3
100184,2005-06-23 00:00:00,242097,D2
100185,2005-06-24 00:00:00,168524,L3
100186,2005-06-25 00:00:00,369455,L2
